drug_a_name,drug_b_name,cell_line,synergy,fold
LAPATINIB,PD325901,NCIH23,11.76876656,4
LAPATINIB,PD325901,NCIH460,16.94042129,4
LAPATINIB,PD325901,NCIH520,-2.6668904,4
LAPATINIB,PD325901,OCUBM,17.05094419,4
LAPATINIB,PD325901,OV90,13.72962674,4
LAPATINIB,PD325901,OVCAR3,45.11289385,4
LAPATINIB,PD325901,PA1,31.3116256,4
LAPATINIB,PD325901,RKO,30.03786145,4
LAPATINIB,PD325901,RPMI7951,10.19634078,4
LAPATINIB,PD325901,SKMEL30,1.332499241,4
LAPATINIB,PD325901,SKMES1,33.27908028,4
LAPATINIB,PD325901,SKOV3,8.121400633,4
LAPATINIB,PD325901,SW620,-0.3081356,4
LAPATINIB,PD325901,SW837,59.25733854,4
LAPATINIB,PD325901,T47D,58.83005465,4
LAPATINIB,PD325901,UACC62,12.87369112,4
LAPATINIB,PD325901,UWB1289BRCA1,29.77122744,4
LAPATINIB,PD325901,UWB1289,60.46124277,4
LAPATINIB,PD325901,VCAP,6.19947939,4
LAPATINIB,PD325901,ZR751,53.38531317,4
LAPATINIB,SN-38,A2058,22.20324316,4
LAPATINIB,SN-38,A2780,42.90929646,4
LAPATINIB,SN-38,A375,26.18976309,4
LAPATINIB,SN-38,A427,-12.7966106,4
LAPATINIB,SN-38,CAOV3,31.47119412,4
LAPATINIB,SN-38,COLO320DM,6.92661056,4
LAPATINIB,SN-38,DLD1,25.03004031,4
LAPATINIB,SN-38,EFM192B,22.56051276,4
LAPATINIB,SN-38,ES2,23.92402027,4
LAPATINIB,SN-38,HCT116,32.23325702,4
LAPATINIB,SN-38,HT144,13.5195435,4
LAPATINIB,SN-38,HT29,21.36731975,4
LAPATINIB,SN-38,KPL1,15.52294938,4
LAPATINIB,SN-38,LNCAP,11.0402841,4
LAPATINIB,SN-38,LOVO,25.47652962,4
LAPATINIB,SN-38,MDAMB436,20.01337097,4
LAPATINIB,SN-38,MSTO,62.62103329,4
LAPATINIB,SN-38,NCIH1650,17.09075768,4
LAPATINIB,SN-38,NCIH2122,35.75040793,4
LAPATINIB,SN-38,NCIH23,58.04697124,4
LAPATINIB,SN-38,NCIH460,72.79578233,4
LAPATINIB,SN-38,NCIH520,-7.039712068,4
LAPATINIB,SN-38,OCUBM,15.19518526,4
LAPATINIB,SN-38,OV90,-19.57182873,4
LAPATINIB,SN-38,OVCAR3,46.08616398,4
LAPATINIB,SN-38,PA1,55.62409407,4
LAPATINIB,SN-38,RKO,5.16595974,4
LAPATINIB,SN-38,RPMI7951,54.41850359,4
LAPATINIB,SN-38,SKMEL30,2.136392485,4
LAPATINIB,SN-38,SKMES1,25.45579585,4
LAPATINIB,SN-38,SKOV3,26.40867812,4
LAPATINIB,SN-38,SW620,19.41322249,4
LAPATINIB,SN-38,SW837,45.44353946,4
LAPATINIB,SN-38,T47D,2.204959703,4
LAPATINIB,SN-38,UACC62,13.84262526,4
LAPATINIB,SN-38,UWB1289BRCA1,31.20021385,4
LAPATINIB,SN-38,UWB1289,11.47627998,4
LAPATINIB,SN-38,VCAP,34.14797271,4
LAPATINIB,SN-38,ZR751,36.74866746,4
LAPATINIB,SORAFENIB,A2058,18.29918785,4
LAPATINIB,SORAFENIB,A2780,5.648965786,4
LAPATINIB,SORAFENIB,A375,18.30433334,4
LAPATINIB,SORAFENIB,A427,9.327133814,4
LAPATINIB,SORAFENIB,CAOV3,7.557313918,4
LAPATINIB,SORAFENIB,COLO320DM,-4.30459702,4
LAPATINIB,SORAFENIB,DLD1,28.18986262,4
LAPATINIB,SORAFENIB,EFM192B,3.840265372,4
LAPATINIB,SORAFENIB,ES2,15.18758245,4
LAPATINIB,SORAFENIB,HCT116,19.27616683,4
LAPATINIB,SORAFENIB,HT144,15.30155473,4
LAPATINIB,SORAFENIB,HT29,-4.305862699,4
LAPATINIB,SORAFENIB,KPL1,-0.528472307,4
LAPATINIB,SORAFENIB,LNCAP,-6.138302733,4
LAPATINIB,SORAFENIB,LOVO,-1.253803208,4
LAPATINIB,SORAFENIB,MDAMB436,4.092002624,4
LAPATINIB,SORAFENIB,MSTO,-23.17492645,4
LAPATINIB,SORAFENIB,NCIH1650,19.42272631,4
LAPATINIB,SORAFENIB,NCIH2122,14.88485175,4
LAPATINIB,SORAFENIB,NCIH23,3.851215666,4
LAPATINIB,SORAFENIB,NCIH460,16.84378499,4
LAPATINIB,SORAFENIB,NCIH520,16.40421107,4
LAPATINIB,SORAFENIB,OCUBM,7.982785371,4
LAPATINIB,SORAFENIB,OV90,6.903924967,4
LAPATINIB,SORAFENIB,OVCAR3,-6.432999951,4
LAPATINIB,SORAFENIB,PA1,15.03540448,4
LAPATINIB,SORAFENIB,RKO,15.52747026,4
LAPATINIB,SORAFENIB,RPMI7951,4.438556526,4
LAPATINIB,SORAFENIB,SKMEL30,14.23829592,4
LAPATINIB,SORAFENIB,SKMES1,-2.188333748,4
LAPATINIB,SORAFENIB,SKOV3,26.96687272,4
LAPATINIB,SORAFENIB,SW620,11.83723475,4
LAPATINIB,SORAFENIB,SW837,17.13271954,4
LAPATINIB,SORAFENIB,T47D,1.859363415,4
LAPATINIB,SORAFENIB,UACC62,20.09940721,4
LAPATINIB,SORAFENIB,UWB1289BRCA1,11.69572486,4
LAPATINIB,SORAFENIB,UWB1289,5.801519517,4
LAPATINIB,SORAFENIB,VCAP,11.76215603,4
LAPATINIB,SORAFENIB,ZR751,-10.00809262,4
LAPATINIB,TOPOTECAN,A2058,22.04350758,4
LAPATINIB,TOPOTECAN,A2780,10.49115893,4
LAPATINIB,TOPOTECAN,A375,-1.765935212,4
LAPATINIB,TOPOTECAN,A427,2.651703338,4
LAPATINIB,TOPOTECAN,CAOV3,5.676881419,4
LAPATINIB,TOPOTECAN,COLO320DM,-11.52246806,4
LAPATINIB,TOPOTECAN,DLD1,15.32468892,4
LAPATINIB,TOPOTECAN,EFM192B,6.873562048,4
LAPATINIB,TOPOTECAN,ES2,3.00824875,4
LAPATINIB,TOPOTECAN,HCT116,-7.225650389,4
LAPATINIB,TOPOTECAN,HT144,10.13137384,4
LAPATINIB,TOPOTECAN,HT29,-12.56524254,4
LAPATINIB,TOPOTECAN,KPL1,17.99434732,4
LAPATINIB,TOPOTECAN,LNCAP,1.634172429,4
LAPATINIB,TOPOTECAN,LOVO,26.61682989,4
LAPATINIB,TOPOTECAN,MDAMB436,-0.994273666,4
LAPATINIB,TOPOTECAN,MSTO,4.229528523,4
LAPATINIB,TOPOTECAN,NCIH1650,14.00437482,4
LAPATINIB,TOPOTECAN,NCIH2122,20.96251393,4
LAPATINIB,TOPOTECAN,NCIH23,23.14219149,4
LAPATINIB,TOPOTECAN,NCIH460,5.064097298,4
LAPATINIB,TOPOTECAN,NCIH520,-2.305857146,4
LAPATINIB,TOPOTECAN,OCUBM,7.131753043,4
LAPATINIB,TOPOTECAN,OV90,-12.15200977,4
LAPATINIB,TOPOTECAN,OVCAR3,-13.40507251,4
LAPATINIB,TOPOTECAN,PA1,3.527885464,4
LAPATINIB,TOPOTECAN,RKO,15.9734853,4
LAPATINIB,TOPOTECAN,RPMI7951,9.194464369,4
LAPATINIB,TOPOTECAN,SKMEL30,5.9429963,4
LAPATINIB,TOPOTECAN,SKMES1,12.21467857,4
LAPATINIB,TOPOTECAN,SKOV3,-10.91761431,4
LAPATINIB,TOPOTECAN,SW620,14.10049069,4
LAPATINIB,TOPOTECAN,SW837,15.93731839,4
LAPATINIB,TOPOTECAN,T47D,-5.738539865,4
LAPATINIB,TOPOTECAN,UACC62,0.288549849,4
LAPATINIB,TOPOTECAN,UWB1289BRCA1,1.269041903,4
LAPATINIB,TOPOTECAN,UWB1289,-17.45662554,4
LAPATINIB,TOPOTECAN,VCAP,17.90068116,4
LAPATINIB,TOPOTECAN,ZR751,42.33789748,4
METFORMIN,ABT-888,A2058,8.236009194,4
METFORMIN,ABT-888,A2780,-0.383516642,4
METFORMIN,ABT-888,A375,-9.09284686,4
METFORMIN,ABT-888,A427,-11.71911643,4
METFORMIN,ABT-888,CAOV3,1.586443191,4
METFORMIN,ABT-888,COLO320DM,-1.655001354,4
METFORMIN,ABT-888,DLD1,-2.18121588,4
METFORMIN,ABT-888,EFM192B,5.065806901,4
METFORMIN,ABT-888,ES2,-11.1880301,4
METFORMIN,ABT-888,HCT116,-0.455075086,4
METFORMIN,ABT-888,HT144,-7.006615078,4
METFORMIN,ABT-888,HT29,-2.851690445,4
METFORMIN,ABT-888,KPL1,-11.52682193,4
METFORMIN,ABT-888,LNCAP,10.1483025,4
METFORMIN,ABT-888,LOVO,-5.391053691,4
METFORMIN,ABT-888,MDAMB436,1.04121199,4
METFORMIN,ABT-888,MSTO,1.131610702,4
METFORMIN,ABT-888,NCIH1650,-7.394707868,4
METFORMIN,ABT-888,NCIH2122,-5.356283129,4
METFORMIN,ABT-888,NCIH23,-3.198115412,4
METFORMIN,ABT-888,NCIH460,-3.316902805,4
METFORMIN,ABT-888,NCIH520,-2.912708287,4
METFORMIN,ABT-888,OCUBM,-0.10495244,4
METFORMIN,ABT-888,OV90,2.611047227,4
METFORMIN,ABT-888,OVCAR3,6.424920359,4
METFORMIN,ABT-888,PA1,2.012751492,4
METFORMIN,ABT-888,RKO,-4.94638389,4
METFORMIN,ABT-888,RPMI7951,-10.68107062,4
METFORMIN,ABT-888,SKMEL30,-3.061546335,4
METFORMIN,ABT-888,SKMES1,5.505512069,4
METFORMIN,ABT-888,SKOV3,-1.536473725,4
METFORMIN,ABT-888,SW620,-3.009638086,4
METFORMIN,ABT-888,SW837,-24.12093675,4
METFORMIN,ABT-888,T47D,-24.07164482,4
METFORMIN,ABT-888,UACC62,-8.285234297,4
METFORMIN,ABT-888,UWB1289BRCA1,-1.563089166,4
METFORMIN,ABT-888,UWB1289,9.167755781,4
METFORMIN,ABT-888,VCAP,-11.9249777,4
METFORMIN,ABT-888,ZR751,-16.56767209,4
METFORMIN,AZD1775,A2058,8.488617477,4
METFORMIN,AZD1775,A2780,9.360688035,4
METFORMIN,AZD1775,A375,11.12235701,4
METFORMIN,AZD1775,A427,4.878224896,4
METFORMIN,AZD1775,CAOV3,-3.354603131,4
METFORMIN,AZD1775,COLO320DM,-0.981455852,4
METFORMIN,AZD1775,DLD1,3.645015557,4
METFORMIN,AZD1775,EFM192B,-9.763160514,4
METFORMIN,AZD1775,ES2,3.220276357,4
METFORMIN,AZD1775,HCT116,1.711710466,4
METFORMIN,AZD1775,HT144,6.638783501,4
METFORMIN,AZD1775,HT29,6.217602099,4
METFORMIN,AZD1775,KPL1,2.341423241,4
METFORMIN,AZD1775,LNCAP,3.089119034,4
METFORMIN,AZD1775,LOVO,-0.805492522,4
METFORMIN,AZD1775,MDAMB436,9.412426375,4
METFORMIN,AZD1775,MSTO,5.431691114,4
METFORMIN,AZD1775,NCIH1650,9.332097574,4
METFORMIN,AZD1775,NCIH2122,-0.810159539,4
METFORMIN,AZD1775,NCIH23,3.863004584,4
METFORMIN,AZD1775,NCIH460,-3.743122749,4
METFORMIN,AZD1775,NCIH520,5.465547817,4
METFORMIN,AZD1775,OCUBM,3.175094827,4
METFORMIN,AZD1775,OV90,2.433087333,4
METFORMIN,AZD1775,OVCAR3,9.982771796,4
METFORMIN,AZD1775,PA1,8.998542132,4
METFORMIN,AZD1775,RKO,9.818850638,4
METFORMIN,AZD1775,RPMI7951,15.83061936,4
METFORMIN,AZD1775,SKMEL30,7.266521071,4
METFORMIN,AZD1775,SKMES1,6.28158376,4
METFORMIN,AZD1775,SKOV3,12.5371488,4
METFORMIN,AZD1775,SW620,1.124541394,4
METFORMIN,AZD1775,SW837,0.977670586,4
METFORMIN,AZD1775,T47D,4.120914941,4
METFORMIN,AZD1775,UACC62,10.85950913,4
METFORMIN,AZD1775,UWB1289BRCA1,-0.612265719,4
METFORMIN,AZD1775,UWB1289,72.23243261,4
METFORMIN,AZD1775,VCAP,3.545246975,4
METFORMIN,AZD1775,ZR751,-17.07499512,4
METFORMIN,BEZ-235,A2058,28.16888608,4
METFORMIN,BEZ-235,A2780,19.91662478,4
METFORMIN,BEZ-235,A375,14.38098133,4
METFORMIN,BEZ-235,A427,10.57820039,4
METFORMIN,BEZ-235,CAOV3,36.42485052,4
METFORMIN,BEZ-235,COLO320DM,9.428956511,4
METFORMIN,BEZ-235,DLD1,8.629746298,4
METFORMIN,BEZ-235,EFM192B,25.58002959,4
METFORMIN,BEZ-235,ES2,11.53374965,4
METFORMIN,BEZ-235,HCT116,9.387629306,4
METFORMIN,BEZ-235,HT144,13.98567604,4
METFORMIN,BEZ-235,HT29,16.25604327,4
METFORMIN,BEZ-235,KPL1,12.65001322,4
METFORMIN,BEZ-235,LNCAP,72.74054899,4
METFORMIN,BEZ-235,LOVO,14.79446903,4
METFORMIN,BEZ-235,MDAMB436,13.98427956,4
METFORMIN,BEZ-235,MSTO,-0.166196784,4
METFORMIN,BEZ-235,NCIH1650,8.940866843,4
METFORMIN,BEZ-235,NCIH2122,11.90860645,4
METFORMIN,BEZ-235,NCIH23,6.781962299,4
METFORMIN,BEZ-235,NCIH460,14.27241891,4
METFORMIN,BEZ-235,NCIH520,18.69292128,4
METFORMIN,BEZ-235,OCUBM,18.85725593,4
METFORMIN,BEZ-235,OV90,19.25857146,4
METFORMIN,BEZ-235,OVCAR3,18.69248453,4
METFORMIN,BEZ-235,PA1,12.63939864,4
METFORMIN,BEZ-235,RKO,-0.105193149,4
METFORMIN,BEZ-235,RPMI7951,19.8976225,4
METFORMIN,BEZ-235,SKMEL30,24.19831948,4
METFORMIN,BEZ-235,SKMES1,21.60846077,4
METFORMIN,BEZ-235,SKOV3,9.16437934,4
METFORMIN,BEZ-235,SW620,15.43740983,4
METFORMIN,BEZ-235,SW837,14.20955944,4
METFORMIN,BEZ-235,T47D,111.9594401,4
METFORMIN,BEZ-235,UACC62,17.32638262,4
METFORMIN,BEZ-235,UWB1289BRCA1,26.55465136,4
METFORMIN,BEZ-235,UWB1289,36.43787853,4
METFORMIN,BEZ-235,VCAP,11.57516927,4
METFORMIN,BEZ-235,ZR751,15.92412352,4
METFORMIN,BORTEZOMIB,A2058,-20.46692309,4
METFORMIN,BORTEZOMIB,A2780,-16.41071723,4
METFORMIN,BORTEZOMIB,A375,9.495895501,4
METFORMIN,BORTEZOMIB,A427,-16.53144705,4
METFORMIN,BORTEZOMIB,CAOV3,-8.027102483,4
METFORMIN,BORTEZOMIB,COLO320DM,-32.63817694,4
METFORMIN,BORTEZOMIB,DLD1,7.188979235,4
METFORMIN,BORTEZOMIB,EFM192B,-6.762729163,4
METFORMIN,BORTEZOMIB,ES2,2.022879161,4
METFORMIN,BORTEZOMIB,HCT116,-3.264920089,4
METFORMIN,BORTEZOMIB,HT144,-7.950118811,4
METFORMIN,BORTEZOMIB,HT29,-18.44897928,4
METFORMIN,BORTEZOMIB,KPL1,-31.53664838,4
METFORMIN,BORTEZOMIB,LNCAP,-8.489993289,4
METFORMIN,BORTEZOMIB,LOVO,-3.955374776,4
METFORMIN,BORTEZOMIB,MDAMB436,-4.641525683,4
METFORMIN,BORTEZOMIB,MSTO,51.00137402,4
METFORMIN,BORTEZOMIB,NCIH1650,-31.13257721,4
METFORMIN,BORTEZOMIB,NCIH2122,0.348993994,4
METFORMIN,BORTEZOMIB,NCIH23,-7.733340214,4
METFORMIN,BORTEZOMIB,NCIH460,-4.784684489,4
METFORMIN,BORTEZOMIB,NCIH520,-17.21462959,4
METFORMIN,BORTEZOMIB,OCUBM,-16.08642191,4
METFORMIN,BORTEZOMIB,OV90,-4.328188897,4
METFORMIN,BORTEZOMIB,OVCAR3,-1.181561816,4
METFORMIN,BORTEZOMIB,PA1,3.695951013,4
METFORMIN,BORTEZOMIB,RKO,-19.69298483,4
METFORMIN,BORTEZOMIB,RPMI7951,-6.232074096,4
METFORMIN,BORTEZOMIB,SKMEL30,-8.589077393,4
METFORMIN,BORTEZOMIB,SKMES1,-8.973387286,4
METFORMIN,BORTEZOMIB,SKOV3,-14.75381792,4
METFORMIN,BORTEZOMIB,SW620,-5.089268095,4
METFORMIN,BORTEZOMIB,SW837,-4.479404653,4
METFORMIN,BORTEZOMIB,T47D,-8.762215376,4
METFORMIN,BORTEZOMIB,UACC62,-9.218056733,4
METFORMIN,BORTEZOMIB,UWB1289BRCA1,-5.038072777,4
METFORMIN,BORTEZOMIB,UWB1289,-14.89923887,4
METFORMIN,BORTEZOMIB,VCAP,-18.12776366,4
METFORMIN,BORTEZOMIB,ZR751,-21.04432716,4
METFORMIN,DASATINIB,A2058,17.03147015,4
METFORMIN,DASATINIB,A2780,26.01895977,4
METFORMIN,DASATINIB,A375,-5.260885506,4
METFORMIN,DASATINIB,A427,25.88354722,4
METFORMIN,DASATINIB,CAOV3,-0.673257562,4
METFORMIN,DASATINIB,COLO320DM,4.725616272,4
METFORMIN,DASATINIB,DLD1,5.904055325,4
METFORMIN,DASATINIB,EFM192B,29.38650064,4
METFORMIN,DASATINIB,ES2,-8.047696111,4
METFORMIN,DASATINIB,HCT116,-31.91073337,4
METFORMIN,DASATINIB,HT144,-38.9127885,4
METFORMIN,DASATINIB,HT29,9.301433065,4
METFORMIN,DASATINIB,KPL1,7.524775618,4
METFORMIN,DASATINIB,LNCAP,7.109283237,4
METFORMIN,DASATINIB,LOVO,22.8819116,4
METFORMIN,DASATINIB,MDAMB436,20.70363382,4
METFORMIN,DASATINIB,MSTO,98.80382093,4
METFORMIN,DASATINIB,NCIH1650,19.54259234,4
METFORMIN,DASATINIB,NCIH2122,-65.77770455,4
METFORMIN,DASATINIB,NCIH23,-7.933967421,4
METFORMIN,DASATINIB,NCIH460,2.949265696,4
METFORMIN,DASATINIB,NCIH520,23.63362329,4
METFORMIN,DASATINIB,OCUBM,-1.18934201,4
METFORMIN,DASATINIB,OV90,-3.987900895,4
METFORMIN,DASATINIB,OVCAR3,48.87975472,4
METFORMIN,DASATINIB,PA1,6.669235602,4
METFORMIN,DASATINIB,RKO,7.501148204,4
METFORMIN,DASATINIB,RPMI7951,5.268334177,4
METFORMIN,DASATINIB,SKMEL30,-24.72586416,4
METFORMIN,DASATINIB,SKMES1,-1.160666563,4
METFORMIN,DASATINIB,SKOV3,-7.652046791,4
METFORMIN,DASATINIB,SW620,9.523790233,4
METFORMIN,DASATINIB,SW837,11.41692448,4
METFORMIN,DASATINIB,T47D,13.13202974,4
METFORMIN,DASATINIB,UACC62,-0.704147366,4
METFORMIN,DASATINIB,UWB1289BRCA1,0.898629216,4
METFORMIN,DASATINIB,UWB1289,2.188673151,4
METFORMIN,DASATINIB,VCAP,13.46281268,4
METFORMIN,DASATINIB,ZR751,-11.34910278,4
METFORMIN,DINACICLIB,A2058,2.415858703,4
METFORMIN,DINACICLIB,A2780,-1.682572401,4
METFORMIN,DINACICLIB,A375,4.401505277,4
METFORMIN,DINACICLIB,A427,7.464712874,4
METFORMIN,DINACICLIB,CAOV3,-13.18277329,4
METFORMIN,DINACICLIB,COLO320DM,3.178195093,4
METFORMIN,DINACICLIB,DLD1,5.958819147,4
METFORMIN,DINACICLIB,EFM192B,6.09608142,4
METFORMIN,DINACICLIB,ES2,-7.5952409,4
METFORMIN,DINACICLIB,HCT116,-5.771405325,4
METFORMIN,DINACICLIB,HT144,-7.736143241,4
METFORMIN,DINACICLIB,HT29,-3.808151565,4
METFORMIN,DINACICLIB,KPL1,-6.380700658,4
METFORMIN,DINACICLIB,LNCAP,22.30898583,4
METFORMIN,DINACICLIB,LOVO,-4.712548121,4
METFORMIN,DINACICLIB,MDAMB436,3.957477042,4
METFORMIN,DINACICLIB,MSTO,0.327044371,4
METFORMIN,DINACICLIB,NCIH1650,23.12398754,4
METFORMIN,DINACICLIB,NCIH2122,4.603397227,4
METFORMIN,DINACICLIB,NCIH23,14.05069915,4
METFORMIN,DINACICLIB,NCIH460,-1.639304296,4
METFORMIN,DINACICLIB,NCIH520,-4.55364859,4
METFORMIN,DINACICLIB,OCUBM,-9.829902657,4
METFORMIN,DINACICLIB,OV90,-14.51763757,4
METFORMIN,DINACICLIB,OVCAR3,5.659640499,4
METFORMIN,DINACICLIB,PA1,-3.47029925,4
METFORMIN,DINACICLIB,RKO,6.163368833,4
METFORMIN,DINACICLIB,RPMI7951,5.365155027,4
METFORMIN,DINACICLIB,SKMEL30,5.26945273,4
METFORMIN,DINACICLIB,SKMES1,4.299959143,4
METFORMIN,DINACICLIB,SKOV3,1.979873323,4
METFORMIN,DINACICLIB,SW620,2.446372467,4
METFORMIN,DINACICLIB,SW837,-6.679906176,4
METFORMIN,DINACICLIB,T47D,-6.443326753,4
METFORMIN,DINACICLIB,UACC62,-12.57454143,4
METFORMIN,DINACICLIB,UWB1289BRCA1,-4.869107715,4
METFORMIN,DINACICLIB,UWB1289,-0.64389925,4
METFORMIN,DINACICLIB,VCAP,2.464163383,4
METFORMIN,DINACICLIB,ZR751,-16.45559122,4
METFORMIN,ERLOTINIB,A2058,4.938842497,4
METFORMIN,ERLOTINIB,A2780,0.697900831,4
METFORMIN,ERLOTINIB,A375,1.017497138,4
METFORMIN,ERLOTINIB,A427,-2.061649324,4
METFORMIN,ERLOTINIB,CAOV3,-11.10387958,4
METFORMIN,ERLOTINIB,COLO320DM,-2.21932275,4
METFORMIN,ERLOTINIB,DLD1,7.609557104,4
METFORMIN,ERLOTINIB,EFM192B,3.273064568,4
METFORMIN,ERLOTINIB,ES2,-7.611044372,4
METFORMIN,ERLOTINIB,HCT116,-1.254756126,4
METFORMIN,ERLOTINIB,HT144,-3.472860371,4
METFORMIN,ERLOTINIB,HT29,-2.76787743,4
METFORMIN,ERLOTINIB,KPL1,8.956602076,4
METFORMIN,ERLOTINIB,LNCAP,6.117624177,4
METFORMIN,ERLOTINIB,LOVO,2.917968387,4
METFORMIN,ERLOTINIB,MDAMB436,4.721766832,4
METFORMIN,ERLOTINIB,MSTO,43.26890492,4
METFORMIN,ERLOTINIB,NCIH1650,-12.14055499,4
METFORMIN,ERLOTINIB,NCIH2122,1.367674062,4
METFORMIN,ERLOTINIB,NCIH23,-10.73994038,4
METFORMIN,ERLOTINIB,NCIH460,-4.398577101,4
METFORMIN,ERLOTINIB,NCIH520,-5.796278489,4
METFORMIN,ERLOTINIB,OCUBM,6.185773379,4
METFORMIN,ERLOTINIB,OV90,-9.942621259,4
METFORMIN,ERLOTINIB,OVCAR3,-14.02587326,4
METFORMIN,ERLOTINIB,PA1,9.643513084,4
METFORMIN,ERLOTINIB,RKO,-12.16139013,4
METFORMIN,ERLOTINIB,RPMI7951,0.312662978,4
METFORMIN,ERLOTINIB,SKMEL30,-6.196866448,4
METFORMIN,ERLOTINIB,SKMES1,5.509103778,4
METFORMIN,ERLOTINIB,SKOV3,2.5466599,4
METFORMIN,ERLOTINIB,SW620,-7.55506408,4
METFORMIN,ERLOTINIB,SW837,13.8755382,4
METFORMIN,ERLOTINIB,T47D,22.87497244,4
METFORMIN,ERLOTINIB,UACC62,10.33444619,4
METFORMIN,ERLOTINIB,UWB1289BRCA1,8.818057535,4
METFORMIN,ERLOTINIB,UWB1289,14.63937477,4
METFORMIN,ERLOTINIB,VCAP,1.926978944,4
METFORMIN,ERLOTINIB,ZR751,11.20210466,4
METFORMIN,GELDANAMYCIN,A2058,3.126791512,4
METFORMIN,GELDANAMYCIN,A2780,-11.48486153,4
METFORMIN,GELDANAMYCIN,A375,-3.00240968,4
METFORMIN,GELDANAMYCIN,A427,1.485595842,4
METFORMIN,GELDANAMYCIN,CAOV3,-13.89930511,4
METFORMIN,GELDANAMYCIN,COLO320DM,-3.700843975,4
METFORMIN,GELDANAMYCIN,DLD1,0.442827316,4
METFORMIN,GELDANAMYCIN,EFM192B,-6.718756537,4
METFORMIN,GELDANAMYCIN,ES2,-14.91922498,4
METFORMIN,GELDANAMYCIN,HCT116,-0.566734268,4
METFORMIN,GELDANAMYCIN,HT144,-13.93989251,4
METFORMIN,GELDANAMYCIN,HT29,-10.55194736,4
METFORMIN,GELDANAMYCIN,KPL1,-12.12358589,4
METFORMIN,GELDANAMYCIN,LNCAP,27.29410708,4
METFORMIN,GELDANAMYCIN,LOVO,-14.01295594,4
METFORMIN,GELDANAMYCIN,MDAMB436,1.718893861,4
METFORMIN,GELDANAMYCIN,MSTO,-1.274178944,4
METFORMIN,GELDANAMYCIN,NCIH1650,-8.876418764,4
METFORMIN,GELDANAMYCIN,NCIH2122,-11.34394095,4
METFORMIN,GELDANAMYCIN,NCIH23,-14.94304843,4
METFORMIN,GELDANAMYCIN,NCIH460,-5.124719072,4
METFORMIN,GELDANAMYCIN,NCIH520,-4.356456828,4
METFORMIN,GELDANAMYCIN,OCUBM,-36.35982194,4
METFORMIN,GELDANAMYCIN,OV90,-16.80050416,4
METFORMIN,GELDANAMYCIN,OVCAR3,-10.03022529,4
METFORMIN,GELDANAMYCIN,PA1,6.062227963,4
METFORMIN,GELDANAMYCIN,RKO,-10.92224151,4
METFORMIN,GELDANAMYCIN,RPMI7951,-18.33544803,4
METFORMIN,GELDANAMYCIN,SKMEL30,-4.324910107,4
METFORMIN,GELDANAMYCIN,SKMES1,8.01383094,4
METFORMIN,GELDANAMYCIN,SKOV3,-15.06588144,4
METFORMIN,GELDANAMYCIN,SW620,-12.73848547,4
METFORMIN,GELDANAMYCIN,SW837,-13.00865844,4
METFORMIN,GELDANAMYCIN,T47D,-8.033921487,4
METFORMIN,GELDANAMYCIN,UACC62,-12.09323954,4
METFORMIN,GELDANAMYCIN,UWB1289BRCA1,-5.263276078,4
METFORMIN,GELDANAMYCIN,UWB1289,-12.27541868,4
METFORMIN,GELDANAMYCIN,VCAP,-15.40444384,4
METFORMIN,GELDANAMYCIN,ZR751,-19.42750635,4
METFORMIN,L778123,A2058,8.308231148,4
METFORMIN,L778123,A2780,4.458633194,4
METFORMIN,L778123,A375,8.895290361,4
METFORMIN,L778123,A427,6.300370984,4
METFORMIN,L778123,CAOV3,12.76144136,4
METFORMIN,L778123,COLO320DM,-0.644858848,4
METFORMIN,L778123,DLD1,5.661689971,4
METFORMIN,L778123,EFM192B,10.66733469,4
METFORMIN,L778123,ES2,4.080177071,4
METFORMIN,L778123,HCT116,-4.483189505,4
METFORMIN,L778123,HT144,-0.547147688,4
METFORMIN,L778123,HT29,7.265738429,4
METFORMIN,L778123,KPL1,-11.38830342,4
METFORMIN,L778123,LNCAP,15.33159554,4
METFORMIN,L778123,LOVO,2.351426038,4
METFORMIN,L778123,MDAMB436,5.14596276,4
METFORMIN,L778123,MSTO,-9.647341975,4
METFORMIN,L778123,NCIH1650,-4.928431303,4
METFORMIN,L778123,NCIH2122,6.53072648,4
METFORMIN,L778123,NCIH23,6.495839425,4
METFORMIN,L778123,NCIH460,3.188899363,4
METFORMIN,L778123,NCIH520,6.532606574,4
METFORMIN,L778123,OCUBM,3.615777478,4
METFORMIN,L778123,OV90,9.897607318,4
METFORMIN,L778123,OVCAR3,-6.848212054,4
METFORMIN,L778123,PA1,6.184797575,4
METFORMIN,L778123,RKO,-6.404031388,4
METFORMIN,L778123,RPMI7951,2.645465845,4
METFORMIN,L778123,SKMEL30,10.45452512,4
METFORMIN,L778123,SKMES1,7.007679409,4
METFORMIN,L778123,SKOV3,3.94485312,4
METFORMIN,L778123,SW620,0.82284073,4
METFORMIN,L778123,SW837,1.380785616,4
METFORMIN,L778123,T47D,12.05778012,4
METFORMIN,L778123,UACC62,12.04148335,4
METFORMIN,L778123,UWB1289BRCA1,9.424551142,4
METFORMIN,L778123,UWB1289,18.48621161,4
METFORMIN,L778123,VCAP,5.090804266,4
METFORMIN,L778123,ZR751,-10.09594877,4
METFORMIN,LAPATINIB,A2058,10.74328688,4
METFORMIN,LAPATINIB,A2780,-2.174460877,4
METFORMIN,LAPATINIB,A375,-5.629217862,4
